Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
ALLETE INC,Production of electricity nec,0.841232596,0.951844735,0.999432635,0.842882395,0.95206834,0.952025177,0.841113146,0.841113146,0.952376419,0.059885188,0.995687837,0.608760711,0.999432635,0.99429547,0.978536796,0.954423186,0.994296119,0.024781973,0.024781973,0.851468172,0.02
PINNACLE WEST CAPITAL CORP,Production of electricity nec,0.780459082,0.91235452,0.998412333,0.80684911,0.912707343,0.912623906,0.805766109,0.805766109,0.9130876,0.064683929,0.987933187,0.582764282,0.998412333,0.982624338,0.939964794,0.915954343,0.982625792,0.033537479,0.033537479,0.815427859,0.02
AMEREN CORP,Production of electricity nec,0.726034593,0.828975688,0.997296855,0.728120486,0.830337702,0.830189276,0.727977401,0.727977401,0.83121258,0.069185111,0.979455134,0.600270935,0.997296855,0.965434417,0.897779562,0.839065815,0.965435166,0.047471679,0.047471679,0.737814282,0.02
SOUTHERN CO,Production of electricity nec,0.344295613,0.392829964,0.990203199,0.310380656,0.398287769,0.397760745,0.316157221,0.316157221,0.402191631,0.061119434,0.925540776,0.60623383,0.990203199,0.915113951,0.629504957,0.430032696,0.915114216,0.077982586,0.077982586,0.323743947,0.02
ALLIANT ENERGY CORP,Production of electricity nec,0.789246912,0.898115318,0.998331609,0.791909744,0.899046636,0.898958355,0.790827261,0.790827261,0.899699154,0.059154574,0.987319561,0.604411204,0.998331609,0.985568201,0.936907446,0.904369176,0.985569524,0.030420529,0.030420529,0.800973791,0.02
XCEL ENERGY INC,Production of electricity nec,0.593315535,0.690911975,0.994727697,0.597196531,0.693728591,0.693462617,0.598882896,0.598882896,0.695449317,0.069748386,0.959928587,0.589718633,0.994727697,0.943232041,0.800608381,0.709608957,0.943232299,0.06243972,0.06243972,0.608018393,0.02
PNM RESOURCES INC,Production of electricity nec,0.847800002,0.958171454,0.999333291,0.850498749,0.958310608,0.958274522,0.848628332,0.848628332,0.958421026,0.065205198,0.994932773,0.608308102,0.999333291,0.987771646,0.974784596,0.959957372,0.987770385,0.030942281,0.030942281,0.858954651,0.02
PPL CORP,Production of electricity nec,0.707752535,0.810566807,0.996446566,0.712433786,0.810680889,0.810520667,0.712806678,0.712806678,0.811366964,0.074009962,0.972992673,0.597614941,0.996446566,0.961190369,0.865615639,0.815406439,0.961191411,0.049368267,0.049368267,0.720769352,0.03
EL PASO ELECTRIC CO,Production of electricity nec,0.862842781,0.976484421,0.999605761,0.867372221,0.97665383,0.976633654,0.865224617,0.865224617,0.976720583,0.062345074,0.997003631,0.607742132,0.999605761,0.992626348,0.985083845,0.977797046,0.99262466,0.026892892,0.026892892,0.875781155,0.03
ENTERGY CORP,Production of electricity nec,0.664547023,0.744346796,0.995024237,0.65480462,0.74321032,0.742996204,0.656363386,0.656363386,0.743621754,0.096400972,0.962182405,0.607869468,0.995024237,0.932382748,0.8118341,0.745907588,0.93238169,0.073921836,0.073921836,0.662219866,0.03
WEC ENERGY GROUP INC,Production of electricity nec,0.741259204,0.84350896,0.99655904,0.738914297,0.845543123,0.845394298,0.738748311,0.738748311,0.846685101,0.049157029,0.973847465,0.606280889,0.99655904,0.983395289,0.869877397,0.85379311,0.983394279,0.02780244,0.02780244,0.748289508,0.03
NEXTERA ENERGY INC,Production of electricity nec,0.540439706,0.652058384,0.991564848,0.554730105,0.657150192,0.656865699,0.556718451,0.556718451,0.659835224,0.02602574,0.935889853,0.579572997,0.991564848,0.968062775,0.681001204,0.674758041,0.968062965,0.029488259,0.029488259,0.565150468,0.03
IDACORP INC,Production of electricity nec,0.857499341,0.968838603,0.999384749,0.860579872,0.968721292,0.968695266,0.858601455,0.858601455,0.968757195,0.063997522,0.995323814,0.608844856,0.999384749,0.99083764,0.976730181,0.969102955,0.990837928,0.028058992,0.028058992,0.868706917,0.11
PORTLAND GENERAL ELECTRIC CO,Production of electricity nec,0.844341042,0.955110071,0.999029903,0.846540066,0.955673511,0.955636168,0.844656204,0.844656204,0.955942107,0.058548264,0.992626911,0.608778087,0.999029903,0.992122558,0.963311819,0.957982523,0.992120874,0.025842604,0.025842604,0.855088611,0.03
CMS ENERGY CORP,Production of electricity nec,0.766580375,0.873046122,0.996869197,0.766766778,0.875066732,0.874963196,0.765901644,0.765901644,0.876084658,0.045290203,0.976204802,0.606053807,0.996869197,0.989122719,0.881597233,0.881818124,0.989123775,0.022992041,0.022992041,0.775857861,0.04
DOMINION ENERGY INC,Production of electricity nec,0.607702875,0.710253132,0.992440749,0.615409953,0.714838918,0.714606233,0.616520599,0.616520599,0.716640769,0.04784746,0.942547029,0.5894666,0.992440749,0.949040891,0.714122479,0.729711355,0.949040779,0.050576081,0.050576081,0.62565092,0.04
DTE ENERGY CO,Production of electricity nec,0.680878884,0.778340855,0.994177914,0.683804084,0.777197856,0.776988957,0.685387512,0.685387512,0.777729832,0.072781234,0.955750089,0.59932198,0.994177914,0.958221062,0.77984003,0.776302712,0.958219928,0.046201635,0.046201635,0.69002254,0.03
NISOURCE INC,Production of electricity nec,0.817569495,0.925268299,0.997617531,0.818709268,0.926566792,0.926509616,0.817152526,0.817152526,0.927013382,0.053941829,0.981892386,0.608646033,0.997617531,0.986443472,0.909900868,0.929847401,0.986444745,0.027640675,0.027640675,0.827213129,0.05
PG&E CORP,Production of electricity nec,0.689903886,0.939617646,0.992165402,0.830848336,0.945041778,0.944988358,0.829043542,0.829043542,0.945916513,0.004125605,0.940454273,0.479828558,0.992165402,0.999641241,0.703730583,0.948208405,0.999641373,0.0,0.0,0.838481559,0.06
PUBLIC SERVICE ENTRP GRP INC,Production of electricity nec,0.788607588,0.896901093,0.995391369,0.791151148,0.899336439,0.899265889,0.789860131,0.789860131,0.900102542,0.037854571,0.964972778,0.607084992,0.995391369,0.988407744,0.825715697,0.902844005,0.988408656,0.019728417,0.019728417,0.799213051,0.07
SEMPRA ENERGY,Production of electricity nec,0.837105593,0.951838938,0.995052445,0.842500999,0.955413339,0.955397965,0.840188812,0.840188812,0.956075657,0.023006547,0.962396837,0.608754558,0.995052445,0.999267215,0.81289954,0.957986332,0.999265668,0.008123875,0.008123875,0.850448338,0.16
EDISON INTERNATIONAL,Production of electricity nec,0.83977576,0.976481786,0.994352637,0.866760523,0.980601533,0.980614674,0.863977912,0.863977912,0.981102413,0.017478667,0.957078017,0.590533818,0.994352637,0.999697217,0.786433402,0.981804066,0.999696875,0.005819482,0.005819482,0.874335749,0.2
AVANGRID INC,Production of electricity nec,0.862546213,0.978883883,0.997101092,0.868738488,0.98097893,0.980976856,0.866254375,0.866254375,0.981304671,0.037892805,0.977967283,0.608430334,0.997101092,0.999514021,0.890367808,0.982074163,0.999515426,0.013381078,0.013381078,0.876710236,0.23
CONSOLIDATED EDISON INC,Production of electricity nec,0.847973755,0.963838888,0.994248811,0.854947127,0.967971959,0.967973533,0.852349512,0.852349512,0.968521851,0.01935795,0.95628892,0.608817626,0.994248811,0.996738088,0.782511349,0.969780648,0.9967382,0.008456223,0.008456223,0.862639183,0.24
COVANTA HOLDING CORP,Real estate activities (70),0.848884569,0.966249945,0.999995079,0.855773765,0.966219489,0.966186572,0.853839208,0.853839208,0.966504233,0.058756478,0.999987297,0.604420352,0.999995079,0.999931301,0.999629412,0.9680895,0.999929555,0.020717662,0.020717662,0.86433378,0.0
REPUBLIC SERVICES INC,Real estate activities (70),0.794115304,0.899975652,0.999972775,0.791381426,0.899810929,0.899713597,0.790486513,0.790486513,0.900573415,0.061855042,0.999929091,0.608516201,0.999972775,0.996180866,0.997915444,0.905156249,0.996181047,0.024234107,0.024234107,0.800618977,0.0
HARSCO CORP,Real estate activities (70),0.878520002,0.993862476,0.999996047,0.882929933,0.993860626,0.993854658,0.880563578,0.880563578,0.993911835,0.058760761,0.999989857,0.608950736,0.999996047,0.999944023,0.999691177,0.994199344,0.999944498,0.020711896,0.020711896,0.891196093,0.01
TETRA TECH INC,Real estate activities (70),0.880133539,0.99563849,0.999993706,0.884683457,0.995640953,0.995636739,0.882288975,0.882288975,0.995676702,0.058750403,0.999983695,0.608959061,0.999993706,0.999910946,0.999521324,0.995880334,0.999910343,0.020725801,0.020725801,0.892930171,0.17
VAIL RESORTS INC,"Recreational, cultural and sporting activities (92)",0.878986693,0.994400024,0.999991434,0.883465154,0.994416861,0.994411541,0.881088201,0.881088201,0.994464576,0.058545888,0.99996227,0.608953271,0.999991434,0.999913491,0.998625737,0.994725572,0.999914613,0.020626944,0.020626944,0.891724726,0.06
MGM RESORTS INTERNATIONAL,"Recreational, cultural and sporting activities (92)",0.873533624,0.9891816,0.999952879,0.878415529,0.989295484,0.989285772,0.876107745,0.876107745,0.989388823,0.057503001,0.999791919,0.608309584,0.999952879,0.999529287,0.992464717,0.989885041,0.999528234,0.020351231,0.020351231,0.886726048,0.06
LAS VEGAS SANDS CORP,"Recreational, cultural and sporting activities (92)",0.873717604,0.989081996,0.999948049,0.878327885,0.989208545,0.989198824,0.876020098,0.876020098,0.98930291,0.057372403,0.999770589,0.608581284,0.999948049,0.999480944,0.991692659,0.989802506,0.999481271,0.02031664,0.02031664,0.886638883,0.07
DISNEY (WALT) CO,"Recreational, cultural and sporting activities (92)",0.867867413,0.988315728,0.999736834,0.878030024,0.989004482,0.988997862,0.875665902,0.875665902,0.989113298,0.051659103,0.998837589,0.604017369,0.999736834,0.997369097,0.957907415,0.98959372,0.997370067,0.018805812,0.018805812,0.886324575,0.18
META PLATFORMS INC,"Recreational, cultural and sporting activities (92)",0.868005949,0.98283749,0.999732569,0.872650537,0.983531286,0.983519395,0.870370744,0.870370744,0.983686634,0.051543775,0.998818819,0.608901777,0.999732569,0.997328387,0.957228004,0.984423594,0.997327373,0.018775291,0.018775291,0.881002873,0.18
UNITED RENTALS INC,Renting of machinery and equipment without operator and of personal and household goods (71),0.877983055,0.99322796,0.999952683,0.882400001,0.99324184,0.993235671,0.880035935,0.880035935,0.99329096,0.058999549,0.999771822,0.608905578,0.999952683,0.99953692,0.998733825,0.993601103,0.999536773,0.021124788,0.021124788,0.890661308,0.06
UNIVAR SOLUTIONS INC,Renting of machinery and equipment without operator and of personal and household goods (71),0.879231802,0.994607137,0.999953006,0.883755777,0.994622333,0.994617508,0.88137019,0.88137019,0.994659836,0.058998033,0.999773338,0.608910288,0.999953006,0.999542009,0.998733825,0.994905153,0.999541043,0.021121905,0.021121905,0.892002629,0.11
GRAINGER (W W) INC,Renting of machinery and equipment without operator and of personal and household goods (71),0.879698243,0.995073539,0.999941873,0.884239708,0.995094441,0.995090178,0.881844885,0.881844885,0.995126068,0.059050054,0.999719683,0.608934166,0.999941873,0.9994326,0.998440443,0.995347576,0.999432174,0.021224492,0.021224492,0.89247845,0.2
ABBVIE INC,Research and development (73),0.875721944,0.991310182,0.999867319,0.880686649,0.991631669,0.991630694,0.878242871,0.878242871,0.99171275,0.055517325,0.999340966,0.60868782,0.999867319,0.998712537,0.98179488,0.992082644,0.998712784,0.020026513,0.020026513,0.888964147,0.22
METTLER-TOLEDO INTL INC,Research and development (73),0.87992854,0.995441916,0.999988026,0.884496507,0.995466762,0.995462982,0.882095374,0.882095374,0.995506017,0.058483409,0.999940562,0.608958112,0.999988026,0.999882958,0.998347797,0.995716715,0.999882592,0.02062864,0.02062864,0.89274456,0.22
AGILENT TECHNOLOGIES INC,Research and development (73),0.880713267,0.995594748,0.99997943,0.885297703,0.995602023,0.995598994,0.882883972,0.882883972,0.995575085,0.061025022,0.999897903,0.608961918,0.99997943,0.996656667,0.997174269,0.995778208,0.996657082,0.023680816,0.023680816,0.893551609,0.11
LOWE'S COS INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.760155615,0.979591654,0.999830376,0.869437897,0.979571975,0.979552327,0.867289918,0.867289918,0.979690586,0.060719656,0.999763859,0.507230671,0.999830376,0.99729531,0.997622062,0.980629169,0.997297488,0.023167033,0.023167033,0.877851589,0.01
WEIS MARKETS INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.878731243,0.994071698,0.999991694,0.883151366,0.994065757,0.994059974,0.880782057,0.880782057,0.994113266,0.058873684,0.999988624,0.608951789,0.999991694,0.999867692,0.999876471,0.994390898,0.999867649,0.020810244,0.020810244,0.891415032,0.02
KROGER CO,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.84329499,0.955838394,0.999712479,0.846461234,0.955794557,0.955751918,0.844681037,0.844681037,0.956076609,0.062068737,0.999599574,0.60722815,0.999712479,0.995417548,0.9959853,0.958117481,0.995416829,0.024889477,0.024889477,0.855124503,0.03
AMAZON.COM INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.813331138,0.919760022,0.999340393,0.812195862,0.919682511,0.919605278,0.810968071,0.810968071,0.920151238,0.066326451,0.99908122,0.608615143,0.999340393,0.989489111,0.99076619,0.923842857,0.989488807,0.030325233,0.030325233,0.821233072,0.04
ASCENA RETAIL GROUP INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.879080767,0.994441657,0.999987109,0.883529984,0.994435866,0.994430452,0.881154744,0.881154744,0.994478784,0.058926156,0.999982178,0.608953588,0.999987109,0.999793904,0.999814706,0.994738451,0.99979507,0.020877222,0.020877222,0.891789843,0.04
TARGET CORP,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.862988706,0.976139231,0.999816351,0.866088277,0.976116134,0.97609314,0.863993851,0.863993851,0.976259492,0.060880131,0.99974433,0.608854849,0.999816351,0.997073948,0.997436768,0.977358795,0.997073346,0.023371868,0.023371868,0.87453828,0.04
TRACTOR SUPPLY CO,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.878729638,0.994076441,0.999980388,0.883193083,0.994070625,0.994064865,0.880823339,0.880823339,0.994114487,0.059003072,0.999972793,0.608912788,0.999980388,0.99968704,0.999722059,0.994390535,0.999686201,0.020975401,0.020975401,0.891456564,0.05
WALMART INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.784240916,0.875044532,0.998767953,0.779400763,0.87430477,0.874185506,0.778838285,0.778838285,0.874002617,0.113486499,0.99828378,0.608460611,0.998767953,0.934235066,0.982767672,0.879670405,0.934236732,0.084121869,0.084121869,0.789000347,0.0
BURLINGTON STORES INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.879033358,0.994416888,0.999982893,0.883519292,0.994410968,0.994405536,0.88114431,0.88114431,0.994452752,0.058974401,0.999976301,0.608917232,0.999982893,0.99972775,0.999752942,0.994713055,0.99972676,0.020938775,0.020938775,0.891779076,0.05
KOHL'S CORP,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.877154859,0.992202404,0.999953061,0.88143938,0.992194863,0.99218732,0.87909807,0.87909807,0.99224587,0.059315791,0.999934779,0.608943674,0.999953061,0.999251948,0.99933603,0.992606694,0.999250725,0.021374727,0.021374727,0.889721973,0.06
GAP INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.878013103,0.993177367,0.999961503,0.88237052,0.993170642,0.993164037,0.88001423,0.88001423,0.993216092,0.059219167,0.999946534,0.608948091,0.999961503,0.999386801,0.99945956,0.993531991,0.99938521,0.021251284,0.021251284,0.89064285,0.06
MACY'S INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.876865403,0.991840351,0.999940463,0.881124618,0.991832622,0.991824747,0.878788566,0.878788566,0.991882675,0.059459934,0.999917242,0.608942183,0.999940463,0.999050941,0.999166178,0.99225896,0.999050065,0.021558706,0.021558706,0.889410742,0.07
HOME DEPOT INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.86793306,0.981313913,0.999740838,0.871425339,0.981297103,0.981279287,0.869247535,0.869247535,0.981372577,0.061744207,0.999639105,0.608896201,0.999740838,0.99587045,0.996371329,0.982219461,0.995869383,0.02447506,0.02447506,0.879817937,0.08
TJX COS INC (THE),"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.876016153,0.990773161,0.999901933,0.880201007,0.990764477,0.990755625,0.877880413,0.877880413,0.990811275,0.059900837,0.999863491,0.608937811,0.999901933,0.998437743,0.998625737,0.991232989,0.99843741,0.022121662,0.022121662,0.888497556,0.09
EBAY INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.879254853,0.99467881,0.999974823,0.883803739,0.994673641,0.994668479,0.88142439,0.88142439,0.994710629,0.059066763,0.999965114,0.608878849,0.999974823,0.999597986,0.999644853,0.994957576,0.999598679,0.021056792,0.021056792,0.892060569,0.09
NORDSTROM INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.878898262,0.994160235,0.999963523,0.883330366,0.994154281,0.994148632,0.880958774,0.880958774,0.994192058,0.059196053,0.999949378,0.608952648,0.999963523,0.999417334,0.999490442,0.994462005,0.999417231,0.021221779,0.021221779,0.891592439,0.09
WILLIAMS-SONOMA INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.879818863,0.995252194,0.999986159,0.884330163,0.995247119,0.995242497,0.881942219,0.881942219,0.995282874,0.058937043,0.999980851,0.608957387,0.999986159,0.999778638,0.999799265,0.995504301,0.999777993,0.020891127,0.020891127,0.89258151,0.1
WALGREENS BOOTS ALLIANCE INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.868943698,0.982214568,0.999678195,0.872516451,0.982199357,0.982182526,0.870322547,0.870322547,0.982247227,0.062461047,0.999551796,0.608901401,0.999678195,0.994870503,0.995491183,0.983044084,0.99487035,0.025390204,0.025390204,0.880897762,0.1
GUESS INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.880136971,0.995628477,0.99999373,0.884675618,0.995623893,0.995619626,0.882282028,0.882282028,0.995658877,0.058850404,0.999991373,0.608959024,0.99999373,0.999900769,0.999907353,0.995863464,0.99989967,0.02078057,0.02078057,0.892922993,0.11
BEST BUY CO INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.877548241,0.992511231,0.999897414,0.88192553,0.992504664,0.992497516,0.879577599,0.879577599,0.992535308,0.059952527,0.999857234,0.608889574,0.999897414,0.998363955,0.998563973,0.992874796,0.998364831,0.022187623,0.022187623,0.890203434,0.13
TIFFANY & CO,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.880100886,0.995574722,0.999989626,0.884636191,0.995570115,0.995565803,0.882243306,0.882243306,0.995604245,0.058897381,0.999985686,0.608958839,0.999989626,0.999834614,0.99986103,0.995810859,0.999833495,0.020840427,0.020840427,0.892884025,0.14
QURATE RETAIL INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.87985866,0.99523533,0.999968381,0.884371998,0.995230597,0.995225989,0.881983743,0.881983743,0.995260823,0.059140463,0.999956109,0.608957591,0.999968381,0.99949621,0.999552207,0.995480901,0.999496214,0.021150901,0.021150901,0.892623042,0.19
ADVANCE AUTO PARTS INC,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0.877604023,0.992782112,0.999977206,0.881929012,0.992775017,0.992768002,0.879579393,0.879579393,0.992828969,0.059029234,0.999963503,0.60894599,0.999977206,0.999641241,0.999660295,0.99316521,0.999641373,0.021013383,0.021013383,0.890205997,0.03
WILLIAMS COS INC,Transport via pipelines,0.801217985,0.899565641,0.979412034,0.809670374,0.910819775,0.910770624,0.80740958,0.80740958,0.910801416,0.023743105,0.879930801,0.608599707,0.979412034,0.922515591,0.370803866,0.91392961,0.922515172,0.067867845,0.067867845,0.815248914,0.17
EQUITRANS MID CORP,Transport via pipelines,0.866271865,0.981085192,0.995907427,0.872000443,0.983446603,0.983433107,0.869634424,0.869634424,0.983659575,0.042378882,0.976132092,0.608898783,0.995907427,0.995623644,0.874926655,0.984250543,0.995623894,0.019207513,0.019207513,0.87964617,0.24
UNITED NATURAL FOODS INC,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0.876257963,0.991205307,0.999950414,0.880466834,0.991196838,0.991188327,0.878141016,0.878141016,0.9912555,0.059343588,0.999930324,0.608939057,0.999950414,0.999211238,0.999305148,0.991662895,0.999212301,0.021410845,0.021410845,0.888760078,0.05
SYSCO CORP,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0.871840041,0.986355789,0.999860574,0.87599018,0.986342984,0.98632989,0.873737314,0.873737314,0.986414147,0.060367112,0.999803769,0.608634789,0.999860574,0.997783833,0.998038973,0.987038587,0.997784196,0.022718872,0.022718872,0.88433259,0.06
S&P GLOBAL INC,Activities auxiliary to financial intermediation (67),0.880185918,0.995655354,0.999984726,0.884728973,0.995651744,0.995647536,0.882334356,0.882334356,0.995683971,0.05893619,0.999970707,0.60895928,0.999984726,0.999771005,0.999752942,0.995886138,0.999769454,0.020898249,0.020898249,0.892975292,0.25
UNITED AIRLINES HOLDINGS INC,Air transport (62),0.670749444,0.758365709,0.994019276,0.664051297,0.768879023,0.768809531,0.662112927,0.662112927,0.770753494,0.028581964,0.954623986,0.607744809,0.994019276,0.964576956,0.503922053,0.779608821,0.964577023,0.059588309,0.059588309,0.669291028,0.06
FEDEX CORP,Air transport (62),0.985054653,0.901087637,0.990522744,0.986460576,0.904656071,0.904855422,0.980169568,0.980169568,0.886950299,0.772489928,0.928095577,0.609461182,0.990522744,0.086603515,0.213906303,0.881530431,0.086602071,0.926652312,0.926652312,0.987270268,0.06
ASHLAND INC,Chemicals nec,0.870370385,0.989062497,0.999391325,0.878679793,0.989050332,0.989057956,0.876137552,0.876137552,0.989109084,0.059261619,0.998219697,0.605033057,0.999391325,0.998168037,0.996942652,0.989263581,0.998166305,0.022236797,0.022236797,0.886888074,0.09
ALBEMARLE CORP,Chemicals nec,0.874537613,0.989736012,0.999451179,0.879531005,0.989438372,0.989444948,0.877056145,0.877056145,0.989445796,0.060420918,0.998394789,0.608343417,0.999451179,0.998305434,0.997236033,0.988870135,0.998305059,0.02212641,0.02212641,0.887515151,0.04
NORTONLIFELOCK INC,Computer and related activities (72),0.879867913,0.99535496,0.999981883,0.884434262,0.995357432,0.995353074,0.882041787,0.882041787,0.995392803,0.058892618,0.999931935,0.608917213,0.999981883,0.999781182,0.999505883,0.995608422,0.999780127,0.020891127,0.020891127,0.892680981,0.12
ADOBE INC,Computer and related activities (72),0.879948174,0.995385527,0.99996613,0.884506585,0.995394805,0.995390639,0.882110706,0.882110706,0.995426498,0.058991811,0.999872687,0.608933596,0.99996613,0.999590353,0.999073531,0.995638171,0.99959014,0.021067136,0.021067136,0.892749688,0.22
WORKDAY INC,Computer and related activities (72),0.880231716,0.995728081,0.999989432,0.884781109,0.995727824,0.995723753,0.882384195,0.882384195,0.995761676,0.058845059,0.99996028,0.608959526,0.999989432,0.99987278,0.999706618,0.995960873,0.999871919,0.020806853,0.020806853,0.89302554,0.24
MASCO CORP,Construction (45),0.880079589,0.995680651,0.999997689,0.884707704,0.995681962,0.995678717,0.882298809,0.882298809,0.995719637,0.058720901,0.999993175,0.608882213,0.999997689,0.999994911,0.999984559,0.995921692,0.999995731,0.020692057,0.020692057,0.89295427,0.05
COTERRA ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.84756355,0.959687653,0.999490805,0.854865661,0.961412767,0.961766669,0.847184872,0.847184872,0.96166126,0.058448509,0.99925432,0.605802701,0.999490805,0.97408281,0.994070597,0.962586514,0.974082779,0.046161109,0.046161109,0.863222678,0.12
DIAMONDBACK ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.876446745,0.992378425,0.999483077,0.881764541,0.992245011,0.992253258,0.879238518,0.879238518,0.992279682,0.058534698,0.999243039,0.60822774,0.999483077,0.999994911,0.994086038,0.991765565,0.999995731,0.020639831,0.020639831,0.889741457,0.13
OVINTIV INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.874297391,0.974320003,0.993338339,0.879378756,0.97349575,0.973710002,0.874010835,0.874010835,0.972283099,0.109662748,0.987325059,0.608655963,0.993338339,0.929276044,0.977409592,0.969053072,0.929275722,0.088985172,0.088985172,0.886599915,0.14
KOSMOS ENERGY LTD,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.88182131,0.994505425,0.999789408,0.886210809,0.994343209,0.994339043,0.883817099,0.883817099,0.994116026,0.070003638,0.999691718,0.608964321,0.999789408,0.987033772,0.99759118,0.994263195,0.987033918,0.033437774,0.033437774,0.894455565,0.01
DIAMONDROCK HOSPITALITY CO,"Financial intermediation, except insurance and pension funding (65)",0.879692341,0.995471429,0.99999778,0.884507284,0.9954668,0.995462375,0.882116235,0.882116235,0.99550448,0.058799792,0.99999526,0.608681068,0.99999778,0.999966923,0.999953677,0.995717078,0.99996798,0.020718001,0.020718001,0.892756353,0.01
BOSTON PROPERTIES INC,"Financial intermediation, except insurance and pension funding (65)",0.878561782,0.994379997,0.999992511,0.883449706,0.994374688,0.994369213,0.881075456,0.881075456,0.9944201,0.058850108,0.999983884,0.608527443,0.999992511,0.999890591,0.99986103,0.994683307,0.999888996,0.020787014,0.020787014,0.891709856,0.02
WELLTOWER INC,"Financial intermediation, except insurance and pension funding (65)",0.879317779,0.994963394,0.999987802,0.884037999,0.994959402,0.99495451,0.881654375,0.881654375,0.994998527,0.058895073,0.999973551,0.608735228,0.999987802,0.999821892,0.999783824,0.99523366,0.999820686,0.020848736,0.020848736,0.892291813,0.05
BROOKFIELD PROPERTY REIT,"Financial intermediation, except insurance and pension funding (65)",0.879304082,0.994690931,0.999986604,0.883773766,0.994686894,0.99468174,0.88139434,0.88139434,0.994727982,0.058906514,0.999970992,0.608954745,0.999986604,0.999804082,0.999752942,0.994975716,0.999803609,0.020864505,0.020864505,0.892030317,0.05
PNC FINANCIAL SVCS GROUP INC,"Financial intermediation, except insurance and pension funding (65)",0.878826084,0.994192383,0.999948315,0.883399646,0.994191922,0.99418639,0.88102602,0.88102602,0.994226283,0.059272081,0.999887665,0.608827207,0.999948315,0.999241771,0.999073531,0.99449266,0.999242187,0.021366588,0.021366588,0.891659608,0.12
BANK OF NEW YORK MELLON CORP,"Financial intermediation, except insurance and pension funding (65)",0.879753075,0.995081444,0.999950106,0.884268782,0.995081866,0.995077196,0.88188134,0.88188134,0.995109213,0.059254971,0.999891646,0.608951541,0.999950106,0.999269759,0.999104413,0.995333971,0.999267803,0.021343018,0.021343018,0.892519469,0.22
PRICE (T. ROWE) GROUP,"Financial intermediation, except insurance and pension funding (65)",0.880177944,0.995652719,0.999986053,0.884721244,0.99564959,0.995645375,0.882326745,0.882326745,0.995682382,0.058911763,0.999969759,0.608959243,0.999986053,0.999796449,0.999752942,0.995884868,0.99979507,0.020871796,0.020871796,0.892967601,0.23
JPMORGAN CHASE & CO,"Financial intermediation, except insurance and pension funding (65)",0.876749084,0.991610576,0.99965823,0.881742658,0.991640267,0.991633041,0.879394253,0.879394253,0.991613525,0.062041753,0.99925669,0.608306446,0.99965823,0.994992634,0.993885303,0.991964737,0.994994162,0.025170447,0.025170447,0.890014746,0.24
CRAFT BREW ALLIANCE INC,Manufacture of beverages,0.878031512,0.993340213,0.999995454,0.882416359,0.993334351,0.993327887,0.88005799,0.88005799,0.993389676,0.058809853,0.99998104,0.608928639,0.999995454,0.999944023,0.999907353,0.993701596,0.999944498,0.020738688,0.020738688,0.890687458,0.01
